card_set_id,clan,rarity,cost,CardName,card_id,Code
10022,Dragoncraft,Bronze,2,Blazing Dragonewt,122411010,7IzW2
10022,Dragoncraft,Bronze,2,Debonair Dragoon,122411020,7IzWC
10022,Dragoncraft,Bronze,10,Orbed Cancer,122411030,7IzWM
10022,Dragoncraft,Bronze,1,Dragon's Awakening,122414010,7I-Ew
10022,Dragoncraft,Silver,1,Ocean Spirit,122421010,7I_yI
10022,Dragoncraft,Silver,5,Frostsage Dragon,122421020,7I_yS
10022,Dragoncraft,Silver,7,Dragoon's Incitement,122424010,7J0hA
10022,Dragoncraft,Gold,1,Bejeweled Dragon,122431010,7J2OY
10022,Dragoncraft,Gold,7,Twinfang Dragonewt,122431020,7J2Oi
10022,Dragoncraft,Gold,2,Piercing Roar,122434010,7J37Q
10022,Dragoncraft,Legendary,7,Ignis Dragon,122441010,7J4qo
10022,Dragoncraft,Legendary,2,Celestial Dragoon,122441020,7J4qy
10022,Dragoncraft,Legendary,4,Brutal Dragonewt,122441030,7J4r6
10022,Dragoncraft,Legendary,7,Ignis Dragon,715441010,gfCDo
10022,Shadowcraft,Bronze,3,Palespine Faithful,122511010,7JLwY
10022,Shadowcraft,Bronze,2,Haunted Swordsman,122511020,7JLwi
10022,Shadowcraft,Bronze,2,Skull Bandit,122511030,7JLws
10022,Shadowcraft,Bronze,3,Undead Stampede,122514010,7JMfQ
10022,Shadowcraft,Silver,6,Grudge Collector,122521010,7JOMo
10022,Shadowcraft,Silver,2,Solemn Gravekeeper,122521020,7JOMy
10022,Shadowcraft,Silver,5,Midnight Greeting,122524010,7JP5g
10022,Shadowcraft,Gold,2,Dog of the Dead,122531010,7JQp2
10022,Shadowcraft,Gold,4,"Suzy, Hexcaster",122531020,7JQpC
10022,Shadowcraft,Gold,5,Undead Outbreak,122534010,7JRXw
10022,Shadowcraft,Legendary,8,Skeleton Raider,122541010,7JTFI
10022,Shadowcraft,Legendary,3,Reaper of Madness,122541020,7JTFS
10022,Shadowcraft,Legendary,2,Cernunnos,122541030,7JTFc
10022,Shadowcraft,Legendary,2,Cernunnos,718541010,gr13I
10022,Bloodcraft,Bronze,3,Covetous Demon Tamer,122611010,7JkL2
10022,Bloodcraft,Bronze,2,Demonic Soldier,122611020,7JkLC
10022,Bloodcraft,Bronze,8,Ball-and-Chain Ogre,122611030,7JkLM
10022,Bloodcraft,Bronze,1,Sanguine Necklace,122613010,7JkqI
10022,Bloodcraft,Silver,5,Noble Demoness,122621010,7JmnI
10022,Bloodcraft,Silver,7,Arcane Wolf,122621020,7JmnS
10022,Bloodcraft,Silver,3,Dancing Beast Girl,122621030,7Jmnc
10022,Bloodcraft,Gold,6,Scarlet Vampire,122631010,7JpDY
10022,Bloodcraft,Gold,4,Duskshade Bat,122631020,7JpDi
10022,Bloodcraft,Gold,2,Dark Contract,122634010,7JpyQ
10022,Bloodcraft,Legendary,7,Dark Emperor,122641010,7Jrfo
10022,Bloodcraft,Legendary,3,Bloodsucker of the Night,122641020,7Jrfy
10022,Bloodcraft,Legendary,7,Bloodlust Demon,122641030,7Jrg6
10022,Bloodcraft,Legendary,7,Dark Emperor,715641010,gfz2o
10022,Bloodcraft,Legendary,3,Bloodsucker of the Night,718641010,grPTo
10022,Havencraft,Bronze,2,Shining Sister,122711010,7K6lY
10022,Havencraft,Bronze,7,Featherfolk Windcaller,122711020,7K6li
10022,Havencraft,Bronze,5,Saint Flamingo,122711030,7K6ls
10022,Havencraft,Bronze,2,Indomitable Prayer,122714010,7K7UQ
10022,Havencraft,Silver,9,Agent of the Gods,122721010,7K9Bo
10022,Havencraft,Silver,2,Yurlung,122721020,7K9By
10022,Havencraft,Silver,2,Heavenly Help,122723010,7K9h2
10022,Havencraft,Gold,1,Cursed Maiden,122731010,7KBe2
10022,Havencraft,Gold,2,"Carmia, Miracle Optimist",122731020,7KBeC
10022,Havencraft,Gold,1,Holy Lion Sanctum,122733010,7KC7I
10022,Havencraft,Legendary,6,God of Curses,122741010,7KE4I
10022,Havencraft,Legendary,3,Holy Saber,122741020,7KE4S
10022,Havencraft,Legendary,6,Sacred Lion,122741030,7KE4c
10022,Portalcraft,Bronze,3,Insightful Homunculus,122811010,7KVA2
10022,Portalcraft,Bronze,1,Young Threadmaster,122811020,7KVAC
10022,Portalcraft,Bronze,9,Megastone Guardian,122811030,7KVAM
10022,Portalcraft,Bronze,0,Revised Experiment,122814010,7KVuw
10022,Portalcraft,Silver,2,False Puppeteer,122821010,7KXcI
10022,Portalcraft,Silver,2,Ironwing Explorer,122821020,7KXcS
10022,Portalcraft,Silver,2,Multiarmed Artifact,122821030,7KXcc
10022,Portalcraft,Gold,3,"Licht, the Gear Magus",122831010,7Ka2Y
10022,Portalcraft,Gold,2,"Kololu, Guide to Freedom",122831020,7Ka2i
10022,Portalcraft,Gold,2,Artifact Impulse,122834010,7KanQ
10022,Portalcraft,Legendary,4,Genesis Artifact,122841010,7KcUo
10022,Portalcraft,Legendary,5,Monolith Creator,122841020,7KcUy
10022,Portalcraft,Legendary,1,Calamity's Genesis,122844010,7KdDg
10023,Neutral,Bronze,2,Nomadic Conductor,123011010,7LF_2
10023,Neutral,Bronze,7,Mountain Gigas,123011020,7LF_C
10023,Neutral,Bronze,2,Perilous Setback,123014010,7LGjw
10023,Neutral,Silver,5,Messenger of the Skies,123021010,7LIRI
10023,Neutral,Silver,4,Goblin Assault,123024010,7LJAA
10023,Neutral,Gold,2,Arael,123031010,7LKtY
10023,Neutral,Gold,7,Thunder God of the Tempest,123031020,7LKti
10023,Neutral,Gold,2,Second Advent of the Omens,123034010,7LLcQ
10023,Neutral,Gold,2,Birth of the Ravenous,123034020,7LLca
10023,Neutral,Legendary,6,"Mjerrabaine, Great One",123041010,7LNJo
10023,Neutral,Legendary,2,"Gilnelise, Ravenous Craving",123041020,7LNJy
10023,Forestcraft,Bronze,5,Hermit of Unkilling,123111010,7LePY
10023,Forestcraft,Bronze,2,Bouquet Fairy,123111020,7LePi
10023,Forestcraft,Bronze,3,Horned Beastie,123111030,7LePs
10023,Forestcraft,Bronze,2,Seed Barrage,123114010,7Lf8Q
10023,Forestcraft,Silver,5,Emerald Wildfox,123121010,7Lgro
10023,Forestcraft,Silver,4,Banesbow Elf,123121020,7Lgry
10023,Forestcraft,Silver,2,Adherent of Annihilation,123121030,7Lgs6
10023,Forestcraft,Silver,1,Rejuvenating Resurrection,123124010,7Lhag
10023,Forestcraft,Gold,2,Blossoming Lunerian,123131010,7LjI2
10023,Forestcraft,Gold,9,Whorltusk Mammoth,123131020,7LjIC
10023,Forestcraft,Gold,1,Erosive Annihilation,123134010,7Lk0w
10023,Forestcraft,Legendary,2,"Amataz, Reverse Blader",123141010,7LlkI
10023,Forestcraft,Legendary,4,"Piercye, Queen of Frost",123141020,7LlkS
10023,Forestcraft,Legendary,3,"Izudia, Unkilling Annihilation",123141030,7Llkc
10023,Swordcraft,Bronze,3,Hermit of Usurpation,123211010,7M0q2
10023,Swordcraft,Bronze,2,Chivalrous Bandit,123211020,7M0qC
10023,Swordcraft,Bronze,1,Penguin Guardian,123211030,7M0qM
10023,Swordcraft,Bronze,4,Cannon Volley,123214010,7M1Yw
10023,Swordcraft,Silver,5,Sword General,123221010,7M3GI
10023,Swordcraft,Silver,6,War Hero,123221020,7M3GS
10023,Swordcraft,Silver,1,Adherent of Hollowness,123221030,7M3Gc
10023,Swordcraft,Silver,1,Serration Wave,123224010,7M3_A
10023,Swordcraft,Gold,7,Claymore Master,123231010,7M5iY
10023,Swordcraft,Gold,2,Arsène Lupin,123231020,7M5ii
10023,Swordcraft,Gold,1,Ultimate Hollow,123234010,7M6RQ
10023,Swordcraft,Legendary,3,"Kagemitsu, Lost Samurai",123241010,7M88o
10023,Swordcraft,Legendary,3,"Octrice, Hollow Usurpation",123241020,7M88y
10023,Swordcraft,Legendary,5,Musketeers' Vow,123244010,7M8tg
10023,Runecraft,Bronze,5,Hermit of Truth,123311010,7MPEY
10023,Runecraft,Bronze,5,Iceshard Beast,123311020,7MPEi
10023,Runecraft,Bronze,3,Meandering Bolt,123314010,7MPzQ
10023,Runecraft,Bronze,8,Ice Storm,123314020,7MPza
10023,Runecraft,Silver,2,Broom Witch,123321010,7MRgo
10023,Runecraft,Silver,4,Scroll Wizard,123321020,7MRgy
10023,Runecraft,Silver,3,Adherent of Elimination,123321030,7MRh6
10023,Runecraft,Silver,1,Secrets of Onmyodo,123324010,7MSPg
10023,Runecraft,Gold,2,Covetous Witch,123331010,7MU72
10023,Runecraft,Gold,3,Acid Golem,123331020,7MU7C
10023,Runecraft,Gold,6,Elimination Unleashed,123334010,7MUrw
10023,Runecraft,Legendary,5,"Kuon, Wuxing Master",123341010,7MWZI
10023,Runecraft,Legendary,2,Sacred Bird of Wisdom,123341020,7MWZS
10023,Runecraft,Legendary,9,"Raio, Truthful Elimination",123341030,7MWZc
10023,Runecraft,Silver,1,Secrets of Onmyodo,715324010,gelfg
10023,Dragoncraft,Bronze,2,Hermit of Disdain,123411010,7Mnf2
10023,Dragoncraft,Bronze,3,Beginner Dragoon,123411020,7MnfC
10023,Dragoncraft,Bronze,4,Tentacled Seadevil,123411030,7MnfM
10023,Dragoncraft,Bronze,1,Dragon Hunt,123414010,7MoNw
10023,Dragoncraft,Silver,2,Windswept Dragonewt,123421010,7Mq5I
10023,Dragoncraft,Silver,2,Tiniest Dragon,123421020,7Mq5S
10023,Dragoncraft,Silver,1,Adherent of Ardor,123421030,7Mq5c
10023,Dragoncraft,Silver,3,Whitefrost Blizzard,123424010,7MqqA
10023,Dragoncraft,Gold,7,Mermaid of Punishment,123431010,7MsXY
10023,Dragoncraft,Gold,9,Draconic Mercenary,123431020,7MsXi
10023,Dragoncraft,Gold,1,Ardent Torch,123434010,7MtGQ
10023,Dragoncraft,Legendary,2,"Filene, Blizzardous Heart",123441010,7Muzo
10023,Dragoncraft,Legendary,6,Prosperous Treasure Dragon,123441020,7Muzy
10023,Dragoncraft,Legendary,5,"Galmieux, Ardent Disdain",123441030,7Mu-6
10023,Dragoncraft,Legendary,5,"Galmieux, Ardent Disdain",715441020,gfCDy
10023,Shadowcraft,Bronze,3,Hermit of Silence,123511010,7NA3Y
10023,Shadowcraft,Bronze,5,Hell's Summoner,123511020,7NA3i
10023,Shadowcraft,Bronze,8,Krampus,123511030,7NA3s
10023,Shadowcraft,Bronze,1,Spirit Invasion,123514010,7NAoQ
10023,Shadowcraft,Silver,4,Ghost Ship,123521010,7NCVo
10023,Shadowcraft,Silver,1,Skull Fanatic,123521020,7NCVy
10023,Shadowcraft,Silver,6,Adherent of Screams,123521030,7NCW6
10023,Shadowcraft,Silver,3,A Hellish Banquet,123524010,7NDEg
10023,Shadowcraft,Gold,2,Deathcat Reaper,123531010,7NEy2
10023,Shadowcraft,Gold,9,Spirit Eater,123531020,7NEyC
10023,Shadowcraft,Gold,1,Spiteful Screams,123534010,7NFgw
10023,Shadowcraft,Legendary,5,"Ginsetsu, Terror Banquet",123541010,7NHOI
10023,Shadowcraft,Legendary,6,Chaotic Doom,123541020,7NHOS
10023,Shadowcraft,Legendary,3,"Rulenye, Screaming Silence",123541030,7NHOc
10023,Shadowcraft,Gold,1,Spiteful Screams,715534010,gfYww
10023,Bloodcraft,Bronze,2,Hermit of Lust,123611010,7NYU2
10023,Bloodcraft,Bronze,6,Devilarmed Bladesman,123611020,7NYUC
10023,Bloodcraft,Bronze,5,Paranoia Devil,123611030,7NYUM
10023,Bloodcraft,Bronze,2,Corrupt Conveyance,123614010,7NZCw
10023,Bloodcraft,Silver,1,Briared Vampire,123621010,7NawI
10023,Bloodcraft,Silver,4,Leomalum,123621020,7NawS
10023,Bloodcraft,Silver,1,Adherent of Desire,123621030,7Nawc
10023,Bloodcraft,Silver,2,Crimson Virtue,123624010,7NbfA
10023,Bloodcraft,Gold,2,Kali,123631010,7NdMY
10023,Bloodcraft,Gold,10,Eccentric Archdemon,123631020,7NdMi
10023,Bloodcraft,Gold,1,Loathing Desire,123634010,7Ne5Q
10023,Bloodcraft,Legendary,3,"Yuzuki, Bloodlord",123641010,7Nfoo
10023,Bloodcraft,Legendary,6,Pain Immortal,123641020,7Nfoy
10023,Bloodcraft,Legendary,3,"Valnareik, Lustful Desire",123641030,7Nfp6
10023,Havencraft,Bronze,2,Hermit of Repose,123711010,7NwuY
10023,Havencraft,Bronze,2,Temple Healer,123711020,7Nwui
10023,Havencraft,Bronze,4,Caladrius,123711030,7Nwus
10023,Havencraft,Bronze,3,Sacred Gavel,123713010,7NxNo
10023,Havencraft,Silver,3,Hardplume Warrior,123721010,7NzKo
10023,Havencraft,Silver,8,Sacred Ice-Crusher,123721020,7NzKy
10023,Havencraft,Silver,2,Adherent of Despair,123721030,7NzL6
10023,Havencraft,Silver,2,"Zeno, Paradoxical Shield",123723010,7Nzq2
10023,Havencraft,Gold,8,"Shiro, Cursed Wings",123731010,7N_n2
10023,Havencraft,Gold,5,Unicorn Warrior,123731020,7N_nC
10023,Havencraft,Gold,3,Perpetual Despair,123733010,7O0GI
10023,Havencraft,Legendary,2,"Wilbert, Luminous Paladin",123741010,7O2DI
10023,Havencraft,Legendary,4,Bellerophon,123741020,7O2DS
10023,Havencraft,Legendary,4,"Marwynn, Repose of Despair",123741030,7O2Dc
10023,Havencraft,Legendary,2,"Wilbert, Luminous Paladin",718741010,grnuI
10023,Portalcraft,Bronze,5,Hermit of Destruction,123811010,7OJJ2
10023,Portalcraft,Bronze,2,Doll Lady,123811020,7OJJC
10023,Portalcraft,Bronze,4,Mechanical Analyzer,123811030,7OJJM
10023,Portalcraft,Bronze,2,Inner Discovery,123814010,7OK1w
10023,Portalcraft,Silver,2,Dwarf Engineer,123821010,7OLlI
10023,Portalcraft,Silver,4,Laser Hawk,123821020,7OLlS
10023,Portalcraft,Silver,2,Adherent of Melody,123821030,7OLlc
10023,Portalcraft,Silver,0,Supersonic Breakthrough,123824010,7OMUA
10023,Portalcraft,Gold,2,Inauspicious Puppeteer,123831010,7OOBY
10023,Portalcraft,Gold,4,Jetpack Gunner,123831020,7OOBi
10023,Portalcraft,Gold,1,Melody's Return,123834010,7OOwQ
10023,Portalcraft,Legendary,2,"Ralmia, Astrowing",123841010,7OQdo
10023,Portalcraft,Legendary,1,Wielder of the Cosmos,123841020,7OQdy
10023,Portalcraft,Legendary,4,"Lishenna, Melodious Destruction",123841030,7OQe6
10023,Portalcraft,Silver,0,Supersonic Breakthrough,715824010,ggfkA
10024,Neutral,Bronze,3,Torchbearing Guide,124011010,7P482
10024,Neutral,Bronze,4,Infernal Titan,124011020,7P48C
10024,Neutral,Bronze,2,Burst Tackle,124014010,7P4sw
10024,Neutral,Silver,1,Brave Goblin,124021010,7P6aI
10024,Neutral,Silver,3,Angel's Blessing,124024010,7P7JA
10024,Neutral,Gold,5,Ogre Weaponmaster,124031010,7P90Y
10024,Neutral,Gold,2,Glistering Angel,124031020,7P90i
10024,Neutral,Gold,2,Stay in Paradise,124034010,7P9lQ
10024,Neutral,Legendary,8,"Flame and Glass, Duality",124041010,7PBSo
10024,Neutral,Legendary,6,Satanael,124041020,7PBSy
10024,Forestcraft,Bronze,3,Fairylight Guide,124111010,7PSYY
10024,Forestcraft,Bronze,2,"Calyx, Botanical Doctor",124111020,7PSYi
10024,Forestcraft,Bronze,3,Windswept Lancer,124111030,7PSYs
10024,Forestcraft,Bronze,2,Elven Craftsmanship,124114010,7PTHQ
10024,Forestcraft,Silver,2,Elven Waitress,124121010,7PU-o
10024,Forestcraft,Silver,6,Woodland Pest Control,124121020,7PU-y
10024,Forestcraft,Silver,1,Verdant Protection,124124010,7PVjg
10024,Forestcraft,Gold,3,Spirit of the Spring,124131010,7PXR2
10024,Forestcraft,Gold,2,Fairytale Prince,124131020,7PXRC
10024,Forestcraft,Gold,3,Illusions of Comfort,124134010,7PY9w
10024,Forestcraft,Legendary,3,"Hozumi, Enchanting Hostess",124141010,7PZtI
10024,Forestcraft,Legendary,4,Bastion of Seasons,124141020,7PZtS
10024,Forestcraft,Legendary,2,"Yggdrasil, Root of Life",124141030,7PZtc
10024,Forestcraft,Legendary,3,"Hozumi, Enchanting Hostess",717141010,glhGI
10024,Swordcraft,Bronze,2,Front Desk Frog,124211010,7Pqz2
10024,Swordcraft,Bronze,9,Violent Soldier,124211020,7PqzC
10024,Swordcraft,Bronze,7,Hasty Axeman,124211030,7PqzM
10024,Swordcraft,Bronze,2,Haggler's Gambit,124214010,7Prhw
10024,Swordcraft,Silver,3,Masterful Musician,124221010,7PtPI
10024,Swordcraft,Silver,1,Bumpkin Recruit,124221020,7PtPS
10024,Swordcraft,Silver,1,Return from the Brink,124224010,7Pu8A
10024,Swordcraft,Gold,4,Leopard Grappler,124231010,7PvrY
10024,Swordcraft,Gold,7,Noble Shieldmaiden,124231020,7Pvri
10024,Swordcraft,Gold,1,Night on the Town,124234010,7PwaQ
10024,Swordcraft,Legendary,2,"Taketsumi, Aconite Paladin",124241010,7PyHo
10024,Swordcraft,Legendary,4,"Jiemon, Thief Lord",124241020,7PyHy
10024,Swordcraft,Legendary,3,"Mars, Belligerent Flame",124241030,7PyI6
10024,Swordcraft,Silver,3,Masterful Musician,717221010,gl-oI
10024,Runecraft,Bronze,2,Owl Receptionist,124311010,7QDNY
10024,Runecraft,Bronze,5,Chakram Wizard,124311020,7QDNi
10024,Runecraft,Bronze,3,Magical Reserves,124314010,7QE6Q
10024,Runecraft,Bronze,2,Earthen Fist,124314020,7QE6a
10024,Runecraft,Silver,3,Orchestral Mage,124321010,7QFpo
10024,Runecraft,Silver,7,Ruler of Rubble,124321020,7QFpy
10024,Runecraft,Silver,9,Dream Come True,124324010,7QGYg
10024,Runecraft,Gold,5,Tempestuous Alchemist,124331010,7QIG2
10024,Runecraft,Gold,3,"Bergent, Layered Sorceress",124331020,7QIGC
10024,Runecraft,Gold,2,Story of a Lifetime,124334010,7QI-w
10024,Runecraft,Legendary,4,"Yukishima, Master Biographer",124341010,7QKiI
10024,Runecraft,Legendary,6,Arctic Chimera,124341020,7QKiS
10024,Runecraft,Legendary,2,"Riley, Astral Shaman",124341030,7QKic
10024,Dragoncraft,Bronze,3,Dragon-Drawn Carriage,124411010,7Qbo2
10024,Dragoncraft,Bronze,2,Loyal Sea Serpent,124411020,7QboC
10024,Dragoncraft,Bronze,1,Dragon Breeder,124411030,7QboM
10024,Dragoncraft,Bronze,4,Dragon Dive,124414010,7QcWw
10024,Dragoncraft,Silver,2,Dragonfolk Stoker,124421010,7QeEI
10024,Dragoncraft,Silver,2,Tropical Mermaid,124421020,7QeES
10024,Dragoncraft,Silver,5,Aquatic Authority,124424010,7QezA
10024,Dragoncraft,Gold,8,Frostbite Dragon,124431010,7QggY
10024,Dragoncraft,Gold,3,Dragonskull Bludgeoner,124431020,7Qggi
10024,Dragoncraft,Gold,4,March of the Dragonspring,124434010,7QhPQ
10024,Dragoncraft,Legendary,3,"Si Long, Draconic God-Queen",124441010,7Qj6o
10024,Dragoncraft,Legendary,6,Sacred Springs Dragon,124441020,7Qj6y
10024,Dragoncraft,Legendary,5,"Noir & Blanc, Brothers",124441030,7Qj76
10024,Shadowcraft,Bronze,1,Inn Ghosthound,124511010,7Q-CY
10024,Shadowcraft,Bronze,4,Flogging Necromancer,124511020,7Q-Ci
10024,Shadowcraft,Bronze,2,Headless Warfiend,124511030,7Q-Cs
10024,Shadowcraft,Bronze,1,Entanglement,124514010,7Q-xQ
10024,Shadowcraft,Silver,3,Underworld Harvester,124521010,7R0eo
10024,Shadowcraft,Silver,6,Skull Centaur,124521020,7R0ey
10024,Shadowcraft,Silver,2,Astral Projection,124524010,7R1Ng
10024,Shadowcraft,Gold,6,Frigid Necromancer,124531010,7R352
10024,Shadowcraft,Gold,10,Ghost Town Apparition,124531020,7R35C
10024,Shadowcraft,Gold,1,Call of the Great Arm,124534010,7R3pw
10024,Shadowcraft,Legendary,3,"Anisage, Lost Forsaken",124541010,7R5XI
10024,Shadowcraft,Legendary,7,"Lakandula, Purgatory Inn",124541020,7R5XS
10024,Shadowcraft,Legendary,2,Sin Hunter,124541030,7R5Xc
10024,Bloodcraft,Bronze,2,Bat Usher,124611010,7RMd2
10024,Bloodcraft,Bronze,2,Silvernail Blaster,124611020,7RMdC
10024,Bloodcraft,Bronze,3,Parkour Werewolf,124611030,7RMdM
10024,Bloodcraft,Bronze,1,Murderous Application,124614010,7RNLw
10024,Bloodcraft,Silver,6,Room Service Demon,124621010,7RP3I
10024,Bloodcraft,Silver,1,Scorpion of the Depths,124621020,7RP3S
10024,Bloodcraft,Silver,2,Full Moon Leap,124624010,7RPoA
10024,Bloodcraft,Gold,3,Deceptive Shapeshifter,124631010,7RRVY
10024,Bloodcraft,Gold,6,Demon Bodyguard,124631020,7RRVi
10024,Bloodcraft,Gold,1,Eternal Contract,124634010,7RSEQ
10024,Bloodcraft,Legendary,2,"Itsurugi, Eager Admirer",124641010,7RTxo
10024,Bloodcraft,Legendary,4,"Paracelise, Demon of Greed",124641020,7RTxy
10024,Bloodcraft,Legendary,10,Lord of Devastation,124641030,7RTy6
10024,Bloodcraft,Gold,1,Eternal Contract,717634010,gnZdQ
10024,Havencraft,Bronze,1,Fox of Fortune,124711010,7Rl1Y
10024,Havencraft,Bronze,6,Al-mi'raj Defender,124711020,7Rl1i
10024,Havencraft,Bronze,2,Twinblade Featherfolk,124711030,7Rl1s
10024,Havencraft,Bronze,4,White Eagle Baptism,124713010,7RlWo
10024,Havencraft,Silver,2,Winged Gatekeeper,124721010,7RnTo
10024,Havencraft,Silver,4,Pegasus Knight,124721020,7RnTy
10024,Havencraft,Silver,1,Spiritual Blow,124724010,7RoCg
10024,Havencraft,Gold,5,Boomerang Sister,124731010,7Rpw2
10024,Havencraft,Gold,6,Impious Bishop,124731020,7RpwC
10024,Havencraft,Gold,2,Chamber of Cleansing,124733010,7RqPI
10024,Havencraft,Legendary,6,All-Feeling Divine,124741010,7RsMI
10024,Havencraft,Legendary,2,Nekhbet,124741020,7RsMS
10024,Havencraft,Legendary,7,Vajra Champion,124741030,7RsMc
10024,Portalcraft,Bronze,2,Karakuri Servant,124811010,7S7S2
10024,Portalcraft,Bronze,2,Mobile Researcher,124811020,7S7SC
10024,Portalcraft,Bronze,7,Clown Doll,124811030,7S7SM
10024,Portalcraft,Bronze,1,Craftsman's Pride,124814010,7S8Aw
10024,Portalcraft,Silver,1,Tinkering Shopkeeper,124821010,7S9uI
10024,Portalcraft,Silver,2,Gunslinger Automaton,124821020,7S9uS
10024,Portalcraft,Silver,3,Merciless Voiding,124824010,7SAdA
10024,Portalcraft,Gold,3,Trigger-Happy Puppeteer,124831010,7SCKY
10024,Portalcraft,Gold,8,Celestial Artifact,124831020,7SCKi
10024,Portalcraft,Gold,6,Magna Transformation,124834010,7SD3Q
10024,Portalcraft,Legendary,5,Magna Saber,124841010,7SEmo
10024,Portalcraft,Legendary,3,Full Blast Gunner,124841020,7SEmy
10024,Portalcraft,Legendary,6,"Shion, Immortal Aegis",124841030,7SEn6
10025,Neutral,Bronze,1,Wayfaring Goblin,125011010,7SuH2
10025,Neutral,Bronze,2,Angel of Boons,125011020,7SuHC
10025,Neutral,Bronze,2,Dreams of Adventure,125014010,7Su_w
10025,Neutral,Silver,2,Ambitious Goblin Mage,125021010,7SwjI
10025,Neutral,Silver,3,Archangel of the Word,125021020,7SwjS
10025,Neutral,Gold,6,Giant Happy Pig,125031010,7Sz9Y
10025,Neutral,Gold,3,"Feena, Super Cute Hunter",125031020,7Sz9i
10025,Neutral,Gold,7,Terra Finis,125032010,7SzPA
10025,Neutral,Legendary,9,Ultimate Bahamut,125041010,7S_bo
10025,Neutral,Legendary,2,Metatron,125041020,7S_by
10025,Neutral,Legendary,3,"Badb Catha, Trine Goddess",125041030,7S_c6
10025,Forestcraft,Bronze,1,Autumn Leaf Man,125111010,7TGhY
10025,Forestcraft,Bronze,2,Machete Elf,125111020,7TGhi
10025,Forestcraft,Bronze,3,Hornet Whisperer,125111030,7TGhs
10025,Forestcraft,Bronze,3,Forest Remedies,125114010,7THQQ
10025,Forestcraft,Silver,1,Precocious Felpurr Kitten,125121010,7TJ7o
10025,Forestcraft,Silver,3,Brightplume Owl Man,125121020,7TJ7y
10025,Forestcraft,Silver,5,"Alba, Dark Elf Conductor",125121030,7TJ86
10025,Forestcraft,Gold,1,Aqua Fairy,125131010,7TLa2
10025,Forestcraft,Gold,3,"Tam Lin, Fey Knight",125131020,7TLaC
10025,Forestcraft,Gold,1,Whirlwind Assault,125134010,7TMIw
10025,Forestcraft,Legendary,5,Shining Valkyrie,125141010,7TO0I
10025,Forestcraft,Legendary,2,"Rayne, Divine Smith",125141020,7TO0S
10025,Forestcraft,Legendary,7,"Carbuncle, Sacred Emerald",125141030,7TO0c
10025,Forestcraft,Legendary,2,"Rayne, Divine Smith",717141020,glhGS
10025,Swordcraft,Bronze,2,Illustrious Thief,125211010,7Tf62
10025,Swordcraft,Bronze,2,"Lyrala, Luminous Cleric",125211020,7Tf6C
10025,Swordcraft,Bronze,1,Kitty Sergeant,125211030,7Tf6M
10025,Swordcraft,Bronze,2,Shuriken Jutsu,125214010,7Tfqw
10025,Swordcraft,Silver,1,Brave Vanguard,125221010,7ThYI
10025,Swordcraft,Silver,3,Radiant Luminous Mage,125221020,7ThYS
10025,Swordcraft,Silver,2,Luminous Lancer,125221030,7ThYc
10025,Swordcraft,Gold,2,Swiftspeed Quickblader,125231010,7Tj-Y
10025,Swordcraft,Gold,2,Steeled Luminous Knight,125231020,7Tj-i
10025,Swordcraft,Gold,5,Strategic Commander,125231030,7Tj-s
10025,Swordcraft,Legendary,8,Legendary Sword Commander,125241010,7TmQo
10025,Swordcraft,Legendary,5,"Aurelia, Glorious Saber",125241020,7TmQy
10025,Swordcraft,Legendary,6,Royal Fortress,125241030,7TmR6
10025,Swordcraft,Legendary,5,"Aurelia, Glorious Saber",719241010,gthyo
10025,Runecraft,Bronze,2,Wise Owl,125311010,7U1WY
10025,Runecraft,Bronze,5,Elegant Witch,125311020,7U1Wi
10025,Runecraft,Bronze,5,Blazing Bomb,125314010,7U2FQ
10025,Runecraft,Bronze,1,Enchanting Spell,125314020,7U2Fa
10025,Runecraft,Silver,2,"Levi, Sapience Supreme",125321010,7U3yo
10025,Runecraft,Silver,2,"Hanna, Mysterian Maid",125321020,7U3yy
10025,Runecraft,Silver,5,Sorcerer's Standoff,125324010,7U4hg
10025,Runecraft,Gold,4,"Juno, Atelier Alchemist",125331010,7U6P2
10025,Runecraft,Gold,10,"Craig, Mysterian Chanter",125331020,7U6PC
10025,Runecraft,Gold,9,It's Raining Blades!,125334010,7U77w
10025,Runecraft,Legendary,8,Sorcerer of Seven Forces,125341010,7U8rI
10025,Runecraft,Legendary,3,"Mysteria, Magic Originator",125341020,7U8rS
10025,Runecraft,Legendary,5,"Anne & Grea, Royal Duo",125341030,7U8rc
10025,Dragoncraft,Bronze,4,Lethal Dragoon Scyther,125411010,7UPx2
10025,Dragoncraft,Bronze,2,Dragonewt Martial Artist,125411020,7UPxC
10025,Dragoncraft,Bronze,7,Hailwyrm,125411030,7UPxM
10025,Dragoncraft,Bronze,1,Mermaid Song,125414010,7UQfw
10025,Dragoncraft,Silver,3,Twindrake Guide,125421010,7USNI
10025,Dragoncraft,Silver,3,Ironscale Serpent Drake,125421020,7USNS
10025,Dragoncraft,Silver,2,Katakura Kojuro,125421030,7USNc
10025,Dragoncraft,Gold,4,"Leviathan, the Furious",125431010,7UUpY
10025,Dragoncraft,Gold,3,"Ethica, Firebrand Claw",125431020,7UUpi
10025,Dragoncraft,Gold,2,Flame Lizard's Breath,125434010,7UVYQ
10025,Dragoncraft,Legendary,10,Infiniflame Dragon,125441010,7UXFo
