expansion_,craft_,rarity_,pp_,CardName,id_,Code
リナセント・クロニクル,ヴァンパイア,レジェンド,2,悠久の真紅・モノ,121641010,7G1Wo
リナセント・クロニクル,ヴァンパイア,レジェンド,7,百獣の大悪鬼,121641020,7G1Wy
リナセント・クロニクル,ヴァンパイア,レジェンド,3,終幕の吸血鬼・ユリアス,121641030,7G1X6
リナセント・クロニクル,ビショップ,ブロンズレア,3,エスカマリの助言者,121711010,7GIcY
リナセント・クロニクル,ビショップ,ブロンズレア,2,コンス,121711020,7GIci
リナセント・クロニクル,ビショップ,ブロンズレア,6,パラディンパンダ,121711030,7GIcs
リナセント・クロニクル,ビショップ,ブロンズレア,1,聖痕の発動,121714010,7GJLQ
リナセント・クロニクル,ビショップ,シルバーレア,6,明光の翼人,121721010,7GL2o
リナセント・クロニクル,ビショップ,シルバーレア,5,エスカマリの巡回者,121721020,7GL2y
リナセント・クロニクル,ビショップ,シルバーレア,1,不器用な信頼,121724010,7GLng
リナセント・クロニクル,ビショップ,ゴールドレア,5,聖晶の大神官,121731010,7GNV2
リナセント・クロニクル,ビショップ,ゴールドレア,1,神威のユニコーン,121731020,7GNVC
リナセント・クロニクル,ビショップ,ゴールドレア,2,モスコの実,121733010,7GN-I
リナセント・クロニクル,ビショップ,レジェンド,3,平穏の制定者・マーロン,121741010,7GPxI
リナセント・クロニクル,ビショップ,レジェンド,1,実りの参謀・ムニャール,121741020,7GPxS
リナセント・クロニクル,ビショップ,レジェンド,4,贖罪の司祭・イリス,121741030,7GPxc
リナセント・クロニクル,ネメシス,ブロンズレア,1,メカニックヒーロー,121811010,7Gh12
リナセント・クロニクル,ネメシス,ブロンズレア,7,コイルデバーサー,121811020,7Gh1C
リナセント・クロニクル,ネメシス,ブロンズレア,4,ミニマムタンク,121811030,7Gh1M
リナセント・クロニクル,ネメシス,ブロンズレア,2,名もなき決意,121814010,7Ghlw
リナセント・クロニクル,ネメシス,シルバーレア,2,糸切り人形,121821010,7GjTI
リナセント・クロニクル,ネメシス,シルバーレア,2,機械兵,121821020,7GjTS
リナセント・クロニクル,ネメシス,シルバーレア,1,宿願の二刀,121824010,7GkCA
リナセント・クロニクル,ネメシス,ゴールドレア,3,大型機械兵,121831010,7GlvY
リナセント・クロニクル,ネメシス,ゴールドレア,5,オートマティックメイデン,121831020,7Glvi
リナセント・クロニクル,ネメシス,ゴールドレア,3,戦慄の侵略,121834010,7GmeQ
リナセント・クロニクル,ネメシス,レジェンド,2,粛清の器・メイシア,121841010,7GoLo
リナセント・クロニクル,ネメシス,レジェンド,9,極致の創造主・ベルフォメット,121841020,7GoLy
リナセント・クロニクル,ネメシス,レジェンド,2,次元の超克者・ユアン,121841030,7GoM6
災禍を超えし者,ニュートラル,ブロンズレア,4,浄火の天使,122011010,7HRs2
災禍を超えし者,ニュートラル,ブロンズレア,2,カエルの演奏家,122011020,7HRsC
災禍を超えし者,ニュートラル,ブロンズレア,1,天使の加護,122014010,7HSaw
災禍を超えし者,ニュートラル,シルバーレア,4,新鋭の花火師・マーヴェラ,122021010,7HUII
災禍を超えし者,ニュートラル,シルバーレア,1,伝説の古書,122023010,7HUnY
災禍を超えし者,ニュートラル,ゴールドレア,5,伝統の花火師・フドー,122031010,7HWkY
災禍を超えし者,ニュートラル,ゴールドレア,2,導く鐘・ベルエンジェル,122031020,7HWki
災禍を超えし者,ニュートラル,ゴールドレア,1,災いの刻印,122033010,7HXDo
災禍を超えし者,ニュートラル,レジェンド,6,ユピテル,122041010,7HZAo
災禍を超えし者,ニュートラル,レジェンド,3,安寧の降臨,122044010,7HZvg
災禍を超えし者,エルフ,ブロンズレア,4,妖精の先導者,122111010,7HqGY
災禍を超えし者,エルフ,ブロンズレア,6,旋風のランサー,122111020,7HqGi
災禍を超えし者,エルフ,ブロンズレア,2,レイジィスロース,122111030,7HqGs
災禍を超えし者,エルフ,ブロンズレア,5,妖精の芳香,122114010,7Hq_Q
災禍を超えし者,エルフ,シルバーレア,5,領域のルナール,122121010,7Hsio
災禍を超えし者,エルフ,シルバーレア,3,ブリーズエルフ,122121020,7Hsiy
災禍を超えし者,エルフ,シルバーレア,2,妖花の捕食者,122121030,7Hsj6
災禍を超えし者,エルフ,ゴールドレア,1,フラワーフォックス,122131010,7Hv92
災禍を超えし者,エルフ,ゴールドレア,1,ブラストフェアリー,122131020,7Hv9C
災禍を超えし者,エルフ,ゴールドレア,1,奇跡の実り,122134010,7Hvtw
災禍を超えし者,エルフ,レジェンド,4,ブリリアントフェアリー,122141010,7HxbI
災禍を超えし者,エルフ,レジェンド,2,デッドリーエルフ,122141020,7HxbS
災禍を超えし者,エルフ,レジェンド,8,アイヴィーキング,122141030,7Hxbc
災禍を超えし者,ロイヤル,ブロンズレア,4,流水の槍使い,122211010,7ICh2
災禍を超えし者,ロイヤル,ブロンズレア,2,結束の騎兵,122211020,7IChC
災禍を超えし者,ロイヤル,ブロンズレア,6,タクティカルドッグ,122211030,7IChM
災禍を超えし者,ロイヤル,ブロンズレア,1,戦地への呼び出し,122214010,7IDPw
災禍を超えし者,ロイヤル,シルバーレア,4,星降りの姫君,122221010,7IF7I
災禍を超えし者,ロイヤル,シルバーレア,3,レイピアダンディ,122221020,7IF7S
災禍を超えし者,ロイヤル,シルバーレア,4,二刀の騎士,122221030,7IF7c
災禍を超えし者,ロイヤル,ゴールドレア,2,アサルトナイト,122231010,7IHZY
災禍を超えし者,ロイヤル,ゴールドレア,1,アックスパイレーツ,122231020,7IHZi
災禍を超えし者,ロイヤル,ゴールドレア,7,戴冠の儀,122234010,7IIIQ
災禍を超えし者,ロイヤル,レジェンド,7,ビクトリーブレイダー,122241010,7IJ_o
災禍を超えし者,ロイヤル,レジェンド,3,ゴールデンウォーリアー,122241020,7IJ_y
災禍を超えし者,ロイヤル,レジェンド,3,モノクロのエンドゲーム,122244010,7IKkg
災禍を超えし者,ウィッチ,ブロンズレア,4,禁書庫の番人,122311010,7Ib5Y
災禍を超えし者,ウィッチ,ブロンズレア,2,クレイソーサラー,122311020,7Ib5i
災禍を超えし者,ウィッチ,ブロンズレア,2,マナリアシャンデリアン,122311030,7Ib5s
災禍を超えし者,ウィッチ,ブロンズレア,1,ストーンバレット,122314010,7IbqQ
災禍を超えし者,ウィッチ,シルバーレア,3,炸裂の魔女,122321010,7IdXo
災禍を超えし者,ウィッチ,シルバーレア,10,氷塊のゴーレム,122321020,7IdXy
災禍を超えし者,ウィッチ,シルバーレア,2,カウンターマジック,122324010,7IeGg
災禍を超えし者,ウィッチ,ゴールドレア,4,マジカルキャット,122331010,7If-2
災禍を超えし者,ウィッチ,ゴールドレア,6,グレートマジシャン,122331020,7If-C
災禍を超えし者,ウィッチ,ゴールドレア,7,想像の具現化,122334010,7Igiw
災禍を超えし者,ウィッチ,レジェンド,13,クロノウィッチ,122341010,7IiQI
災禍を超えし者,ウィッチ,レジェンド,9,プレデターゴーレム,122341020,7IiQS
災禍を超えし者,ウィッチ,レジェンド,1,スペリオルコントラクター,122341030,7IiQc
災禍を超えし者,ドラゴン,ブロンズレア,2,火炎の竜闘士,122411010,7IzW2
災禍を超えし者,ドラゴン,ブロンズレア,2,崇拝の竜騎士,122411020,7IzWC
災禍を超えし者,ドラゴン,ブロンズレア,10,オーブキャンサー,122411030,7IzWM
災禍を超えし者,ドラゴン,ブロンズレア,1,竜の目覚め,122414010,7I-Ew
災禍を超えし者,ドラゴン,シルバーレア,1,オーシャンスピリット,122421010,7I_yI
災禍を超えし者,ドラゴン,シルバーレア,5,氷翼の賢竜,122421020,7I_yS
災禍を超えし者,ドラゴン,シルバーレア,7,ドラグーンブレス,122424010,7J0hA
災禍を超えし者,ドラゴン,ゴールドレア,1,ジュエルドラゴン,122431010,7J2OY
災禍を超えし者,ドラゴン,ゴールドレア,7,双牙の竜人,122431020,7J2Oi
災禍を超えし者,ドラゴン,ゴールドレア,2,貫く咆哮,122434010,7J37Q
災禍を超えし者,ドラゴン,レジェンド,7,イグニスドラゴン,122441010,7J4qo
災禍を超えし者,ドラゴン,レジェンド,2,天威のドラグーン,122441020,7J4qy
災禍を超えし者,ドラゴン,レジェンド,4,ブルータルドラゴニュート,122441030,7J4r6
災禍を超えし者,ネクロマンサー,ブロンズレア,3,白骨の賛美者,122511010,7JLwY
災禍を超えし者,ネクロマンサー,ブロンズレア,2,悪霊の剣士,122511020,7JLwi
災禍を超えし者,ネクロマンサー,ブロンズレア,2,スカルバンデット,122511030,7JLws
災禍を超えし者,ネクロマンサー,ブロンズレア,3,デッドスタンピード,122514010,7JMfQ
災禍を超えし者,ネクロマンサー,シルバーレア,6,怨恨の収集者,122521010,7JOMo
災禍を超えし者,ネクロマンサー,シルバーレア,2,静謐の墓守,122521020,7JOMy
災禍を超えし者,ネクロマンサー,シルバーレア,5,不死者の訪問,122524010,7JP5g
災禍を超えし者,ネクロマンサー,ゴールドレア,2,ゾンビドッグ,122531010,7JQp2
災禍を超えし者,ネクロマンサー,ゴールドレア,4,カースメーカー・スージー,122531020,7JQpC
災禍を超えし者,ネクロマンサー,ゴールドレア,5,アンデッド・ブレイク,122534010,7JRXw
災禍を超えし者,ネクロマンサー,レジェンド,8,スケルトンレイダー,122541010,7JTFI
災禍を超えし者,ネクロマンサー,レジェンド,3,マッドネスリーパー,122541020,7JTFS
災禍を超えし者,ネクロマンサー,レジェンド,2,ケルヌンノス,122541030,7JTFc
災禍を超えし者,ヴァンパイア,ブロンズレア,3,強欲の悪魔使い,122611010,7JkL2
災禍を超えし者,ヴァンパイア,ブロンズレア,2,デモニックソルジャー,122611020,7JkLC
災禍を超えし者,ヴァンパイア,ブロンズレア,8,鉄球のオーガ,122611030,7JkLM
災禍を超えし者,ヴァンパイア,ブロンズレア,1,鮮血の首飾り,122613010,7JkqI
災禍を超えし者,ヴァンパイア,シルバーレア,5,悪魔の令嬢,122621010,7JmnI
災禍を超えし者,ヴァンパイア,シルバーレア,7,まどわしの魔狼,122621020,7JmnS
災禍を超えし者,ヴァンパイア,シルバーレア,3,乱舞の獣人,122621030,7Jmnc
災禍を超えし者,ヴァンパイア,ゴールドレア,6,スカーレットヴァンパイア,122631010,7JpDY
災禍を超えし者,ヴァンパイア,ゴールドレア,4,暗闇の蝙蝠,122631020,7JpDi
災禍を超えし者,ヴァンパイア,ゴールドレア,2,ダークオーダー,122634010,7JpyQ
災禍を超えし者,ヴァンパイア,レジェンド,7,ダークエンペラー,122641010,7Jrfo
災禍を超えし者,ヴァンパイア,レジェンド,3,夜天の吸血鬼,122641020,7Jrfy
災禍を超えし者,ヴァンパイア,レジェンド,7,ブラッディデーモン,122641030,7Jrg6
災禍を超えし者,ビショップ,ブロンズレア,2,輝きのシスター,122711010,7K6lY
災禍を超えし者,ビショップ,ブロンズレア,7,風を呼ぶ翼人,122711020,7K6li
災禍を超えし者,ビショップ,ブロンズレア,5,セイントフラミンゴ,122711030,7K6ls
災禍を超えし者,ビショップ,ブロンズレア,2,不屈の祈り,122714010,7K7UQ
災禍を超えし者,ビショップ,シルバーレア,9,密かなる代行者,122721010,7K9Bo
災禍を超えし者,ビショップ,シルバーレア,2,ユルルング,122721020,7K9By
災禍を超えし者,ビショップ,シルバーレア,2,詠唱：天からの助け,122723010,7K9h2
災禍を超えし者,ビショップ,ゴールドレア,1,カースメイデン,122731010,7KBe2
災禍を超えし者,ビショップ,ゴールドレア,2,ミラクルラフター・カルミア,122731020,7KBeC
災禍を超えし者,ビショップ,ゴールドレア,1,獅子の聖域,122733010,7KC7I
災禍を超えし者,ビショップ,レジェンド,6,ゴッド・オブ・カース,122741010,7KE4I
災禍を超えし者,ビショップ,レジェンド,3,ホーリーセイバー,122741020,7KE4S
災禍を超えし者,ビショップ,レジェンド,6,セイクリッドレオ,122741030,7KE4c
災禍を超えし者,ネメシス,ブロンズレア,3,知恵のホムンクルス,122811010,7KVA2
災禍を超えし者,ネメシス,ブロンズレア,1,幼き糸使い,122811020,7KVAC
災禍を超えし者,ネメシス,ブロンズレア,9,魔銅の番人,122811030,7KVAM
災禍を超えし者,ネメシス,ブロンズレア,0,改良実験,122814010,7KVuw
災禍を超えし者,ネメシス,シルバーレア,2,フェイクマリオネッター,122821010,7KXcI
災禍を超えし者,ネメシス,シルバーレア,2,鉄翼のエクスプローラー,122821020,7KXcS
災禍を超えし者,ネメシス,シルバーレア,2,多腕のアーティファクト,122821030,7KXcc
災禍を超えし者,ネメシス,ゴールドレア,3,クロックワークマギ・リヒト,122831010,7Ka2Y
災禍を超えし者,ネメシス,ゴールドレア,2,盤外の道標・コロル,122831020,7Ka2i
災禍を超えし者,ネメシス,ゴールドレア,2,アーティファクトインパルス,122834010,7KanQ
災禍を超えし者,ネメシス,レジェンド,4,ジェネシスアーティファクト,122841010,7KcUo
災禍を超えし者,ネメシス,レジェンド,5,モノリスクリエイター,122841020,7KcUy
災禍を超えし者,ネメシス,レジェンド,1,カラミティ・モード,122844010,7KdDg
十禍闘争,ニュートラル,ブロンズレア,2,流浪の指揮者,123011010,7LF_2
十禍闘争,ニュートラル,ブロンズレア,7,マウンテンギガース,123011020,7LF_C
十禍闘争,ニュートラル,ブロンズレア,2,冒険のつまづき,123014010,7LGjw
十禍闘争,ニュートラル,シルバーレア,5,天空の遣い,123021010,7LIRI
十禍闘争,ニュートラル,シルバーレア,4,ゴブリンの奇襲,123024010,7LJAA
十禍闘争,ニュートラル,ゴールドレア,2,アラエル,123031010,7LKtY
十禍闘争,ニュートラル,ゴールドレア,7,荒天の雷神,123031020,7LKti
十禍闘争,ニュートラル,ゴールドレア,2,再臨する絶大,123034010,7LLcQ
十禍闘争,ニュートラル,ゴールドレア,2,降誕する干絶,123034020,7LLca
十禍闘争,ニュートラル,レジェンド,6,絶大の唯我・マゼルベイン,123041010,7LNJo
十禍闘争,ニュートラル,レジェンド,2,干絶の飢餓・ギルネリーゼ,123041020,7LNJy
十禍闘争,エルフ,ブロンズレア,5,不殺の隠者,123111010,7LePY
十禍闘争,エルフ,ブロンズレア,2,花束の妖精,123111020,7LePi
十禍闘争,エルフ,ブロンズレア,3,ホーンビースト,123111030,7LePs
十禍闘争,エルフ,ブロンズレア,2,シードショット,123114010,7Lf8Q
十禍闘争,エルフ,シルバーレア,5,翠玉の野狐,123121010,7Lgro
十禍闘争,エルフ,シルバーレア,4,邪弓のエルフ,123121020,7Lgry
十禍闘争,エルフ,シルバーレア,2,絶命の崇拝者,123121030,7Lgs6
十禍闘争,エルフ,シルバーレア,1,輪廻する回生,123124010,7Lhag
十禍闘争,エルフ,ゴールドレア,2,ブロッサムルナール,123131010,7LjI2
十禍闘争,エルフ,ゴールドレア,9,螺旋角の巨象,123131020,7LjIC
十禍闘争,エルフ,ゴールドレア,1,腐食の絶命,123134010,7Lk0w
十禍闘争,エルフ,レジェンド,2,リバースブレイダー・アマツ,123141010,7LlkI
十禍闘争,エルフ,レジェンド,4,凍土の女王・ピアシィ,123141020,7LlkS
十禍闘争,エルフ,レジェンド,3,絶命の不殺・エズディア,123141030,7Llkc
十禍闘争,ロイヤル,ブロンズレア,3,簒奪の隠者,123211010,7M0q2
十禍闘争,ロイヤル,ブロンズレア,2,アサルトバンデッド,123211020,7M0qC
十禍闘争,ロイヤル,ブロンズレア,1,ペンギンガーディアン,123211030,7M0qM
十禍闘争,ロイヤル,ブロンズレア,4,一斉砲撃,123214010,7M1Yw
十禍闘争,ロイヤル,シルバーレア,5,ソードジェネラル,123221010,7M3GI
十禍闘争,ロイヤル,シルバーレア,6,戦乱の勇士,123221020,7M3GS
十禍闘争,ロイヤル,シルバーレア,1,空絶の崇拝者,123221030,7M3Gc
十禍闘争,ロイヤル,シルバーレア,1,戦技斬刀,123224010,7M3_A
十禍闘争,ロイヤル,ゴールドレア,7,クレイモアマスター,123231010,7M5iY
十禍闘争,ロイヤル,ゴールドレア,2,アルセーヌ・ルパン,123231020,7M5ii
十禍闘争,ロイヤル,ゴールドレア,1,極意たる空絶,123234010,7M6RQ
十禍闘争,ロイヤル,レジェンド,3,ロストサムライ・カゲミツ,123241010,7M88o
十禍闘争,ロイヤル,レジェンド,3,空絶の簒奪・オクトリス,123241020,7M88y
十禍闘争,ロイヤル,レジェンド,5,銃士の誓い,123244010,7M8tg
十禍闘争,ウィッチ,ブロンズレア,5,真実の隠者,123311010,7MPEY
十禍闘争,ウィッチ,ブロンズレア,5,氷結の魔獣,123311020,7MPEi
十禍闘争,ウィッチ,ブロンズレア,3,屈折する魔力,123314010,7MPzQ
十禍闘争,ウィッチ,ブロンズレア,8,アイスストーム,123314020,7MPza
十禍闘争,ウィッチ,シルバーレア,2,ブルームウィッチ,123321010,7MRgo
十禍闘争,ウィッチ,シルバーレア,4,スクロールウィザード,123321020,7MRgy
十禍闘争,ウィッチ,シルバーレア,3,絶尽の崇拝者,123321030,7MRh6
十禍闘争,ウィッチ,シルバーレア,1,陰陽の秘法,123324010,7MSPg
十禍闘争,ウィッチ,ゴールドレア,2,強欲の魔女,123331010,7MU72
十禍闘争,ウィッチ,ゴールドレア,3,アシッドゴーレム,123331020,7MU7C
十禍闘争,ウィッチ,ゴールドレア,6,解放の絶尽,123334010,7MUrw
十禍闘争,ウィッチ,レジェンド,5,ウーシンマスター・クオン,123341010,7MWZI
十禍闘争,ウィッチ,レジェンド,2,叡智の神鳥,123341020,7MWZS
十禍闘争,ウィッチ,レジェンド,9,絶尽の真実・ライオ,123341030,7MWZc
十禍闘争,ドラゴン,ブロンズレア,2,侮蔑の隠者,123411010,7Mnf2
十禍闘争,ドラゴン,ブロンズレア,3,ビギナードラグーン,123411020,7MnfC
十禍闘争,ドラゴン,ブロンズレア,4,シーテンタクル,123411030,7MnfM
十禍闘争,ドラゴン,ブロンズレア,1,ドラゴンハント,123414010,7MoNw
十禍闘争,ドラゴン,シルバーレア,2,ウィンディドラゴニュート,123421010,7Mq5I
十禍闘争,ドラゴン,シルバーレア,2,ミニマムドラゴン,123421020,7Mq5S
十禍闘争,ドラゴン,シルバーレア,1,烈絶の崇拝者,123421030,7Mq5c
十禍闘争,ドラゴン,シルバーレア,3,銀氷の吹雪,123424010,7MqqA
十禍闘争,ドラゴン,ゴールドレア,7,パニッシュマーメイド,123431010,7MsXY
十禍闘争,ドラゴン,ゴールドレア,9,ドラゴニックマーセナリー,123431020,7MsXi
十禍闘争,ドラゴン,ゴールドレア,1,灯火の烈絶,123434010,7MtGQ
十禍闘争,ドラゴン,レジェンド,2,ブリザードハート・フィルレイン,123441010,7Muzo
十禍闘争,ドラゴン,レジェンド,6,繁栄の宝石竜,123441020,7Muzy
十禍闘争,ドラゴン,レジェンド,5,烈絶の侮蔑・ガルミーユ,123441030,7Mu-6
十禍闘争,ネクロマンサー,ブロンズレア,3,沈黙の隠者,123511010,7NA3Y
十禍闘争,ネクロマンサー,ブロンズレア,5,冥府の召喚者,123511020,7NA3i
十禍闘争,ネクロマンサー,ブロンズレア,8,クランプス,123511030,7NA3s
十禍闘争,ネクロマンサー,ブロンズレア,1,霊体の侵入,123514010,7NAoQ
十禍闘争,ネクロマンサー,シルバーレア,4,ホロウシップ,123521010,7NCVo
十禍闘争,ネクロマンサー,シルバーレア,1,スカルファナティック,123521020,7NCVy
十禍闘争,ネクロマンサー,シルバーレア,6,絶叫の崇拝者,123521030,7NCW6
十禍闘争,ネクロマンサー,シルバーレア,3,潰し宴,123524010,7NDEg
十禍闘争,ネクロマンサー,ゴールドレア,2,デスキャットリーパー,123531010,7NEy2
十禍闘争,ネクロマンサー,ゴールドレア,9,スピリットイーター,123531020,7NEyC
十禍闘争,ネクロマンサー,ゴールドレア,1,怨讐の絶叫,123534010,7NFgw
十禍闘争,ネクロマンサー,レジェンド,5,テラーバンケット・ギンセツ,123541010,7NHOI
十禍闘争,ネクロマンサー,レジェンド,6,カオティックドゥーム,123541020,7NHOS
十禍闘争,ネクロマンサー,レジェンド,3,絶叫の沈黙・ルルナイ,123541030,7NHOc
十禍闘争,ヴァンパイア,ブロンズレア,2,姦淫の隠者,123611010,7NYU2
十禍闘争,ヴァンパイア,ブロンズレア,6,怪腕の魔剣士,123611020,7NYUC
十禍闘争,ヴァンパイア,ブロンズレア,5,パラノイアデビル,123611030,7NYUM
十禍闘争,ヴァンパイア,ブロンズレア,2,悪徳の伝播,123614010,7NZCw
十禍闘争,ヴァンパイア,シルバーレア,1,棘の吸血鬼,123621010,7NawI
十禍闘争,ヴァンパイア,シルバーレア,4,イビルレオ,123621020,7NawS
十禍闘争,ヴァンパイア,シルバーレア,1,愛絶の崇拝者,123621030,7Nawc
十禍闘争,ヴァンパイア,シルバーレア,2,紅の仁義,123624010,7NbfA
十禍闘争,ヴァンパイア,ゴールドレア,2,カーリー,123631010,7NdMY
十禍闘争,ヴァンパイア,ゴールドレア,10,酔狂の大悪魔,123631020,7NdMi
十禍闘争,ヴァンパイア,ゴールドレア,1,憎悪する愛絶,123634010,7Ne5Q
十禍闘争,ヴァンパイア,レジェンド,3,ブラッドロード・ユヅキ,123641010,7Nfoo
十禍闘争,ヴァンパイア,レジェンド,6,イモータルペイン,123641020,7Nfoy
十禍闘争,ヴァンパイア,レジェンド,3,愛絶の姦淫・ヴァーナレク,123641030,7Nfp6
十禍闘争,ビショップ,ブロンズレア,2,安息の隠者,123711010,7NwuY
十禍闘争,ビショップ,ブロンズレア,2,神殿の癒し手,123711020,7Nwui
十禍闘争,ビショップ,ブロンズレア,4,カラドリウス,123711030,7Nwus
十禍闘争,ビショップ,ブロンズレア,3,聖なるジャッジガベル,123713010,7NxNo
十禍闘争,ビショップ,シルバーレア,3,熟達の翼戦士,123721010,7NzKo
十禍闘争,ビショップ,シルバーレア,8,砕氷の聖獣,123721020,7NzKy
十禍闘争,ビショップ,シルバーレア,2,絶望の崇拝者,123721030,7NzL6
十禍闘争,ビショップ,シルバーレア,2,背理盾・ゼノン,123723010,7Nzq2
十禍闘争,ビショップ,ゴールドレア,8,呪われた翼・シロ,123731010,7N_n2
十禍闘争,ビショップ,ゴールドレア,5,ユニコーンウォーリアー,123731020,7N_nC
十禍闘争,ビショップ,ゴールドレア,3,悠久の絶望,123733010,7O0GI
十禍闘争,ビショップ,レジェンド,2,ブライトパラディン・ウィルバート,123741010,7O2DI
十禍闘争,ビショップ,レジェンド,4,ベレロフォン,123741020,7O2DS
十禍闘争,ビショップ,レジェンド,4,絶望の安息・マーウィン,123741030,7O2Dc
十禍闘争,ネメシス,ブロンズレア,5,破壊の隠者,123811010,7OJJ2
十禍闘争,ネメシス,ブロンズレア,2,ドールレディ,123811020,7OJJC
十禍闘争,ネメシス,ブロンズレア,4,メカニカルアナライザー,123811030,7OJJM
十禍闘争,ネメシス,ブロンズレア,2,機構の発見,123814010,7OK1w
十禍闘争,ネメシス,シルバーレア,2,エンジニアドワーフ,123821010,7OLlI
十禍闘争,ネメシス,シルバーレア,4,レーザーバード,123821020,7OLlS
十禍闘争,ネメシス,シルバーレア,2,奏絶の崇拝者,123821030,7OLlc
十禍闘争,ネメシス,シルバーレア,0,音速の突破,123824010,7OMUA
十禍闘争,ネメシス,ゴールドレア,2,不吉の人形師,123831010,7OOBY
十禍闘争,ネメシス,ゴールドレア,4,ジェットパックガンナー,123831020,7OOBi
十禍闘争,ネメシス,ゴールドレア,1,舞い戻る奏絶,123834010,7OOwQ
十禍闘争,ネメシス,レジェンド,2,アストロウィング・ララミア,123841010,7OQdo
十禍闘争,ネメシス,レジェンド,1,時空の掌握者,123841020,7OQdy
十禍闘争,ネメシス,レジェンド,4,奏絶の破壊・リーシェナ,123841030,7OQe6
天象の楽土,ニュートラル,ブロンズレア,3,照明の案内人,124011010,7P482
天象の楽土,ニュートラル,ブロンズレア,4,劫火の巨人,124011020,7P48C
天象の楽土,ニュートラル,ブロンズレア,2,ブレイクタックル,124014010,7P4sw
天象の楽土,ニュートラル,シルバーレア,1,ゴブリンブレイバー,124021010,7P6aI
天象の楽土,ニュートラル,シルバーレア,3,天使の恩寵,124024010,7P7JA
天象の楽土,ニュートラル,ゴールドレア,5,ウェポンオーガ,124031010,7P90Y
天象の楽土,ニュートラル,ゴールドレア,2,グランスエンジェル,124031020,7P90i
天象の楽土,ニュートラル,ゴールドレア,2,楽園への来訪,124034010,7P9lQ
天象の楽土,ニュートラル,レジェンド,7,双極の生命・フラム＝グラス,124041010,7PBSo
天象の楽土,ニュートラル,レジェンド,6,サタナエル,124041020,7PBSy
天象の楽土,エルフ,ブロンズレア,3,提灯のフェアリー,124111010,7PSYY
天象の楽土,エルフ,ブロンズレア,2,ガーデナー・カルクス,124111020,7PSYi
天象の楽土,エルフ,ブロンズレア,3,ウィンドランサー,124111030,7PSYs
天象の楽土,エルフ,ブロンズレア,2,エルフの技工,124114010,7PTHQ
天象の楽土,エルフ,シルバーレア,2,仲居のエルフ,124121010,7PU-o
天象の楽土,エルフ,シルバーレア,6,森の遊撃者,124121020,7PU-y
天象の楽土,エルフ,シルバーレア,1,翠緑の加護,124124010,7PVjg
天象の楽土,エルフ,ゴールドレア,3,清泉のスピリット,124131010,7PXR2
天象の楽土,エルフ,ゴールドレア,2,妖精の貴公子,124131020,7PXRC
天象の楽土,エルフ,ゴールドレア,3,夢のもてなし,124134010,7PY9w
天象の楽土,エルフ,レジェンド,3,化かし女将・ホズミ,124141010,7PZtI
天象の楽土,エルフ,レジェンド,4,四季の化身,124141020,7PZtS
天象の楽土,エルフ,レジェンド,2,生命の創世樹・ユグドラシル,124141030,7PZtc
天象の楽土,ロイヤル,ブロンズレア,2,帳場ガエル,124211010,7Pqz2
天象の楽土,ロイヤル,ブロンズレア,9,バイオレンスソルジャー,124211020,7PqzC
天象の楽土,ロイヤル,ブロンズレア,7,拙速の斧使い,124211030,7PqzM
天象の楽土,ロイヤル,ブロンズレア,2,値引き交渉,124214010,7Prhw
天象の楽土,ロイヤル,シルバーレア,3,達人の芸者,124221010,7PtPI
天象の楽土,ロイヤル,シルバーレア,1,辺境の騎士見習い,124221020,7PtPS
天象の楽土,ロイヤル,シルバーレア,1,死地からの生還,124224010,7Pu8A
天象の楽土,ロイヤル,ゴールドレア,4,レパードグラップラー,124231010,7PvrY
天象の楽土,ロイヤル,ゴールドレア,7,ノーブルガーディアン,124231020,7Pvri
天象の楽土,ロイヤル,ゴールドレア,1,盗賊の乱飛,124234010,7PwaQ
天象の楽土,ロイヤル,レジェンド,2,華の大将・タケツミ,124241010,7PyHo
天象の楽土,ロイヤル,レジェンド,5,天下の大泥棒・ジエモン,124241020,7PyHy
天象の楽土,ロイヤル,レジェンド,3,ブレイズフレア・マーズ,124241030,7PyI6
天象の楽土,ウィッチ,ブロンズレア,2,宿帳のフクロウ,124311010,7QDNY
天象の楽土,ウィッチ,ブロンズレア,5,チャクラムウィザード,124311020,7QDNi
天象の楽土,ウィッチ,ブロンズレア,3,魔力の充填,124314010,7QE6Q
天象の楽土,ウィッチ,ブロンズレア,2,大地の魔拳,124314020,7QE6a
天象の楽土,ウィッチ,シルバーレア,3,管弦の魔術師,124321010,7QFpo
天象の楽土,ウィッチ,シルバーレア,7,ルインソーサラー,124321020,7QFpy
天象の楽土,ウィッチ,シルバーレア,9,願望の実現,124324010,7QGYg
天象の楽土,ウィッチ,ゴールドレア,5,雷雲のアルケミスト,124331010,7QIG2
天象の楽土,ウィッチ,ゴールドレア,3,リミットスペル・バーゼント,124331020,7QIGC
天象の楽土,ウィッチ,ゴールドレア,2,一世の探究,124334010,7QI-w
天象の楽土,ウィッチ,レジェンド,4,真理の大文豪・ユキシマ,124341010,7QKiI
天象の楽土,ウィッチ,レジェンド,6,極冠の幻想獣,124341020,7QKiS
天象の楽土,ウィッチ,レジェンド,2,アストラルシャーマン・ライリー,124341030,7QKic
天象の楽土,ドラゴン,ブロンズレア,3,送迎の走竜,124411010,7Qbo2
